siren_nic,code_attraction_centre,code_commune_geo,name_commune_src_attr,name_attraction_centre,category_attraction_centre,code_region,name_region,code_department,code_commune_geo.y,name_commune,population_commune,latitude,longitude,siren.x,nic.x,siret,date_creation,year_workforce_record_update,date_latest_update,headquarter,date_creation_legal_unit,category,legal_shop_name,acronym_shop,popular_name_1,popular_name_2,popular_name_3,owner_gender,owner_lastname,owner_lastname_chosen,owner_firstname_1,owner_firstname_2,owner_firstname_3,owner_firstname_4,owner_firstname_used,owner_pseudonym,apen_code,rna_registration_code,social_category,workforce_category,year_workforce_survey,nic_centralized,date_sirene_last_update,category_business,year_category_survey,shop_address_complement_1,name_commune_src_etab,shop_address_complement_2,franchise_1,franchise_2,franchise_3,shop_name_public,shop_address_1,shop_address_2,population_attr_centre,siren.y,nic.y,franchise,carte_blanche,itelis,kalixia,sante_clair,seveane,promotion,audio_service,image date,website,shop_address_python,shop_lat,shop_long
49793751619,658,50267,Lessay,Lessay,11,28,Normandie,50,267,Lessay,2284,49.21671437,-1.52478862,497937516,19,4.98E+13,26-04-2007 00:00,,05-04-2018 03:36,TRUE,26-04-2007 00:00,5499,EURL DOUBLET - BEAUREGARD,,OPTIC OUEST,,,,,,,,,,,,47.78A,,,,,19,09-07-2020 10:42,PME,2019,,LESSAY,,OPTIC OUEST,,,,9 PL SAINT CLOUD 50430,  ,4012,,,,,,,,,,,,,9+PL+SAINT+CLOUD+50430+Lessay,49.218792,-1.533535
34191101431,481,68185,Lièpvre,Sainte-Marie-aux-Mines,12,44,Grand Est,68,185,Lièpvre,1752,48.26783924,7.275990946,341911014,31,3.42E+13,01-07-2017 00:00,2019,27-10-2021 08:34,TRUE,01-07-1987 00:00,5710,OPTIQUE DES MINES,,,,,,,,,,,,,,47.78A,,,1,2019,31,27-10-2021 08:34,PME,2019,,LIEPVRE,,OPTIQUE DES MINES,,,,41 RUE DE LA ROCHETTE 68660,  ,9724,,,,,,,,,,,,,41+RUE+DE+LA+ROCHETTE+68660+Lièpvre,48.275934,7.291337
82924138916,632,85113,L'Île-d'Yeu,L'Île-d'Yeu,11,52,Pays de la Loire,85,113,L' Île-d'Yeu,4909,46.70935148,-2.347127023,829241389,16,8.29E+13,12-04-2017 00:00,,06-06-2021 20:31,TRUE,12-04-2017 00:00,5499,RICHEUX OPTIQUE,,,,,,,,,,,,,,47.78A,,,,,16,06-06-2021 20:31,PME,2019,PORT JOINVILLE,L'ILE-D'YEU,,,,,,22 RUE DE LA REPUBLIQUE 85350,  ,4909,,,,,,,,,,,,,22+RUE+DE+LA+REPUBLIQUE+85350+L'Île-d'Yeu,46.725195,-2.350198
38114425216,557,56117,Locminé,Locminé,11,53,Bretagne,56,117,Locminé,4553,47.87961087,-2.837554082,381144252,16,3.81E+13,01-03-1991 00:00,2019,27-10-2021 08:09,TRUE,01-03-1991 00:00,5499,OPTIQUE MOLLET,,OPTIQUE LE GOFF,,,,,,,,,,,,47.78A,,,1,2019,16,27-10-2021 08:09,PME,2019,,LOCMINE,,,,,,9 RPT DE LA REPUBLIQUE 56500,  ,7344,,,,,,,,,,,,,9+RPT+DE+LA+REPUBLIQUE+56500+Locminé,47.887996,-2.836869
49790001917,557,56117,Locminé,Locminé,11,53,Bretagne,56,117,Locminé,4553,47.87961087,-2.837554082,497900019,17,4.98E+13,25-04-2007 00:00,2019,27-10-2021 08:36,TRUE,25-04-2007 00:00,5710,LOCMINE OPTIQUE,,,,,,,,,,,,,,47.78A,,N,2,2019,17,27-10-2021 08:36,PME,2019,,LOCMINE,,,,,,16 RUE DU FIL 56500,  ,7344,,,,,,,,,,,,,16+RUE+DU+FIL+56500+Locminé,47.887025,-2.836302
90284868813,557,56117,Locminé,Locminé,11,53,Bretagne,56,117,Locminé,4553,47.87961087,-2.837554082,902848688,13,9.03E+13,01-09-2021 00:00,,15-09-2021 03:40,TRUE,01-09-2021 00:00,5499,L'OPTICIENNE LOCMINOISE,,,,,,,,,,,,,,47.78A,,N,,,13,15-09-2021 03:40,,,,LOCMINE,,L'OPTICIENNE LOCMINOISE,,,L'OPTICIENNE LOCMINOISE,1 B RPT DE LA REPUBLIQUE 56500,  ,7344,,,,,,,,,,,,,1+B+RPT+DE+LA+REPUBLIQUE+56500+Locminé,47.887581,-2.837038
34803143610,561,49180,Longué-Jumelles,Longué-Jumelles,11,52,Pays de la Loire,49,180,Longué-Jumelles,6913,47.39847239,-0.107579294,348031436,10,3.48E+13,15-09-1988 00:00,,14-11-2019 14:00,FALSE,15-09-1988 00:00,5499,O.L.J.,,,,,,,,,,,,,,47.78A,,N,3,2019,36,27-10-2021 08:38,PME,2019,,LONGUE-JUMELLES,,OPTIC 2000,,,OPTIC 2000,27 RUE DE L'AUMONERIE 49160,  ,7038,,,,,,,,,,,,,27+RUE+DE+L'AUMONERIE+49160+Longué-Jumelles,47.379815,-0.112199
34803143636,561,49180,Longué-Jumelles,Longué-Jumelles,11,52,Pays de la Loire,49,180,Longué-Jumelles,6913,47.39847239,-0.107579294,348031436,36,3.48E+13,21-03-1997 00:00,2019,27-10-2021 08:38,TRUE,15-09-1988 00:00,5499,O.L.J.,,,,,,,,,,,,,,47.78A,,N,3,2019,36,27-10-2021 08:38,PME,2019,,LONGUE-JUMELLES,,,,,,1 RUE DE L'AUMONERIE 49160,  ,7038,,,optic 2000,1,0,1,1,1,,0,01-05-2022 00:00,https://opticiens.optic2000.com/opticien-longue-jumelles-49160-318,1+RUE+DE+L'AUMONERIE+49160+Longué-Jumelles,47.380145,-0.110918
30688173162,648,76400,Luneray,Luneray,11,28,Normandie,76,400,Luneray,2248,49.82273334,0.91798242,306881731,62,3.07E+13,01-04-1996 00:00,2019,27-10-2021 08:16,FALSE,01-01-1966 00:00,5499,"""S.E.D.O.M.A.""",SEDOMA,,,,,,,,,,,,,47.74Z,,N,2,2019,138,27-10-2021 08:16,PME,2019,,LUNERAY,,LUNOPTIQUE,,,, PL RENE COTY 76810,  ,4472,306881731,62,vision plus,,,,,,,,01-04-2022 00:00,https://www.lecollectifdeslunetiers.fr/opticien/france/seine-maritime/opticien-luneray/luneray-placecoty,PL+RENE+COTY+76810+Luneray,49.828684,0.912194
43796409115,544,44087,Machecoul-Saint-Même,Machecoul-Saint-Même,11,52,Pays de la Loire,44,87,Machecoul-Saint-Même,7716,46.99107845,-1.823456703,437964091,15,4.38E+13,02-05-2001 00:00,2019,27-10-2021 08:16,TRUE,02-05-2001 00:00,5499,DEVINEAU,,LA LUNETTERIE,,,,,,,,,,,,47.78A,,,1,2019,15,27-10-2021 08:16,PME,2019,,MACHECOUL-SAINT-MEME,,,,,,13 PL DES HALLES 44270,  ,7716,,,krys,1,0,1,0,1,,0,01-06-2018 00:00,https://www.krys.com/opticien/france/loire-atlantique/opticien-machecoul-saint-meme/machecoul-halles#healthinsurance,13+PL+DES+HALLES+44270+Machecoul-Saint-Même,46.99232,-1.81928
4.44E+11,544,44087,Machecoul-Saint-Même,Machecoul-Saint-Même,11,52,Pays de la Loire,44,87,Machecoul-Saint-Même,7716,46.99107845,-1.823456703,444182687,202,4.44E+13,01-01-2003 00:00,,26-04-2016 03:37,FALSE,09-10-2002 00:00,6220,JULES VERNE,,,,,,,,,,,,,,86.10Z,,,42,2019,327,27-10-2021 08:25,ETI,2019,,MACHECOUL-SAINT-MEME,,OPTICIEN MUTUALISTE,,,,1 RUE DU MARCHE 44270,  ,7716,,,ecouter voir,1,0,1,1,1,,1,01-04-2021 00:00,https://www.ecoutervoir.fr/,1+RUE+DU+MARCHE+44270+Machecoul-Saint-Même,46.992297,-1.819639
49054445912,544,44087,Machecoul-Saint-Même,Machecoul-Saint-Même,11,52,Pays de la Loire,44,87,Machecoul-Saint-Même,7716,46.99107845,-1.823456703,490544459,12,4.91E+13,13-06-2006 00:00,2019,27-10-2021 08:28,TRUE,13-06-2006 00:00,5499,OPTIC PAB,,,,,,,,,,,,,,47.78A,,,2,2019,12,27-10-2021 08:28,PME,2019,,MACHECOUL-SAINT-MEME,,,,,,15 PL DES HALLES 44270,  ,7716,,,optic 2000,1,0,0,1,1,,0,01-05-2022 00:00,https://opticiens.optic2000.com/opticien-machecoul-44270-1959,15+PL+DES+HALLES+44270+Machecoul-Saint-Même,46.992215,-1.8188
8.45E+11,544,44087,Machecoul-Saint-Même,Machecoul-Saint-Même,11,52,Pays de la Loire,44,87,Machecoul-Saint-Même,7716,46.99107845,-1.823456703,844881417,258,8.45E+13,01-06-2019 00:00,2019,27-10-2021 09:46,FALSE,09-11-2018 00:00,8210,VYV3 PAYS DE LA LOIRE POLE SERVICES ET BIENS MEDICAUX,VYV3 PDL-SBM,,,,,,,,,,,,,65.12Z,,O,41,2019,19,08-03-2022 17:17,GE,2019,,MACHECOUL-SAINT-MEME,,,,,,1 RUE DU MARCHE 44270,  ,7716,,,,,,,,,,,,,1+RUE+DU+MARCHE+44270+Machecoul-Saint-Même,46.992297,-1.819639
